Num_Acc,jour,mois,an,hrmn,lum,dep,com,agg,int,atm,col,adr,lat,long,catr,voie,v1,v2,circ,nbv,vosp,prof,pr,pr1,plan,lartpc,larrout,surf,infra,situ,vma,id_vehicule_x,num_veh_x,senc,catv,obs,obsm,choc,manv,motor,occutc,id_usager_x,id_vehicule_y,num_veh_y,place_x,catu_x,grav_x,sexe_x,an_nais_x,trajet_x,secu1_x,secu2_x,secu3_x,locp_x,actp_x,etatp_x,id_usager_y,id_vehicule,num_veh,place_y,catu_y,grav_y,sexe_y,an_nais_y,trajet_y,secu1_y,secu2_y,secu3_y,locp_y,actp_y,etatp_y,id_usager,place,catu,grav,sexe,an_nais,trajet,secu1,secu2,secu3,locp,actp,etatp
202200033220,10.0,4.0,2022.0,06:40,2.0,69,69382,2.0,7.0,1.0,3.0,Quai Docteur Gailleton,45.75316,4.83368,4.0,DOCTEUR GAILLETON (DU)              (QU),0.0,,2.0,8,3.0,1.0,(1),(1),1.0,, -1,1.0,0.0,1.0,50.0,754 719,B01,1.0,1.0,0.0,2.0,2.0,19.0,5.0,,,754 719,B01,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 020 751,1.0,1.0,4.0,1.0,1999.0,0.0,8.0,-1.0,-1.0,-1.0, -1,-1.0
202200033351,20.0,1.0,2022.0,09:10,1.0,69,69383,2.0,3.0,2.0,3.0,Avenue Maréchal de Saxe,45.75945,4.84582,4.0,MARECHAL DE SAXE                    (AV),0.0,,1.0,1,3.0,1.0,(1),(1),1.0,, -1,2.0,0.0,1.0,50.0,754 491,B01,1.0,1.0,0.0,2.0,8.0,1.0,5.0,,,754 489,A01,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 020 455,1.0,1.0,1.0,1.0,1994.0,4.0,1.0,-1.0,-1.0,-1.0, -1,-1.0
202200033351,20.0,1.0,2022.0,09:10,1.0,69,69383,2.0,3.0,2.0,3.0,Avenue Maréchal de Saxe,45.75945,4.84582,4.0,MARECHAL DE SAXE                    (AV),0.0,,1.0,1,3.0,1.0,(1),(1),1.0,, -1,2.0,0.0,1.0,50.0,754 491,B01,1.0,1.0,0.0,2.0,8.0,1.0,5.0,,,754 491,B01,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 020 457,1.0,1.0,4.0,1.0,1985.0,1.0,2.0,-1.0,-1.0,-1.0, -1,-1.0
202200033932,17.0,5.0,2022.0,19:10,1.0,69,69383,2.0,2.0,1.0,1.0,Rue Duguesclin,45.75483,4.84998,4.0,DUGUESCLIN                          (R ),0.0,,2.0,2,2.0,1.0,(1),(1),1.0,, -1,1.0,0.0,1.0,30.0,753 482,B01,2.0,1.0,0.0,2.0,3.0,15.0,5.0,,,753 482,B01,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 019 077,1.0,1.0,4.0,1.0,1979.0,0.0,2.0,-1.0,-1.0,-1.0, -1,-1.0
202200033932,17.0,5.0,2022.0,19:10,1.0,69,69383,2.0,2.0,1.0,1.0,Rue Duguesclin,45.75483,4.84998,4.0,DUGUESCLIN                          (R ),0.0,,2.0,2,2.0,1.0,(1),(1),1.0,, -1,1.0,0.0,1.0,30.0,753 482,B01,2.0,1.0,0.0,2.0,3.0,15.0,5.0,,,753 484,A01,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 019 079,1.0,1.0,1.0,2.0,1958.0,5.0,1.0,-1.0,-1.0,-1.0, -1,-1.0
202200034787,28.0,2.0,2022.0,08:00,1.0,69,69383,2.0,1.0,1.0,3.0,Avenue Lacassagne,45.74867,4.87934,4.0,LACASSAGNE                          (AV),0.0,,1.0,2,2.0,1.0,(1),(1),1.0,, -1,1.0,-1.0,5.0,50.0,751 970,B01,3.0,1.0,0.0,2.0,0.0,0.0,0.0,,,751 970,B01,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 016 978,1.0,1.0,4.0,1.0,1970.0,1.0,8.0,-1.0,-1.0,-1.0, -1,-1.0
202200034787,28.0,2.0,2022.0,08:00,1.0,69,69383,2.0,1.0,1.0,3.0,Avenue Lacassagne,45.74867,4.87934,4.0,LACASSAGNE                          (AV),0.0,,1.0,2,2.0,1.0,(1),(1),1.0,, -1,1.0,-1.0,5.0,50.0,751 970,B01,3.0,1.0,0.0,2.0,0.0,0.0,0.0,,,751 973,A01,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 016 986,1.0,1.0,1.0,1.0,2000.0,1.0,8.0,-1.0,-1.0,-1.0, -1,-1.0
202200034844,25.0,8.0,2022.0,17:00,1.0,69,69383,2.0,1.0,1.0,2.0,Rue Paul Bert,45.75699,4.85226,4.0,PAUL BERT                           (R ),0.0,,2.0,3,2.0,1.0,(1),(1),1.0,, -1,1.0,0.0,1.0,30.0,751 870,A01,1.0,1.0,0.0,2.0,4.0,1.0,5.0,,,751 870,A01,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 016 841,1.0,1.0,4.0,1.0,1999.0,0.0,8.0,-1.0,-1.0,-1.0, -1,-1.0
202200034844,25.0,8.0,2022.0,17:00,1.0,69,69383,2.0,1.0,1.0,2.0,Rue Paul Bert,45.75699,4.85226,4.0,PAUL BERT                           (R ),0.0,,2.0,3,2.0,1.0,(1),(1),1.0,, -1,1.0,0.0,1.0,30.0,751 870,A01,1.0,1.0,0.0,2.0,4.0,1.0,5.0,,,751 871,B01,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 016 842,1.0,1.0,1.0,1.0,1976.0,0.0,8.0,-1.0,-1.0,-1.0, -1,-1.0
202200034847,25.0,8.0,2022.0,09:15,1.0,69,69081,2.0,1.0,1.0,2.0,Avenue de Verdun,45.773,4.7912,4.0,VERDUN (DE)                             ,0.0,,1.0,2,2.0,2.0,(1),(1),1.0,, -1,1.0,0.0,1.0,50.0,751 867,B01,1.0,1.0,0.0,2.0,4.0,1.0,0.0,,,751 866,A01,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 016 834,1.0,1.0,1.0,2.0,1995.0,1.0,1.0,-1.0,-1.0,0.0,0,-1.0
202200034847,25.0,8.0,2022.0,09:15,1.0,69,69081,2.0,1.0,1.0,2.0,Avenue de Verdun,45.773,4.7912,4.0,VERDUN (DE)                             ,0.0,,1.0,2,2.0,2.0,(1),(1),1.0,, -1,1.0,0.0,1.0,50.0,751 867,B01,1.0,1.0,0.0,2.0,4.0,1.0,0.0,,,751 867,B01,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 016 836,1.0,1.0,3.0,2.0,2002.0,0.0,2.0,-1.0,-1.0,0.0,0,-1.0
202200035104,18.0,1.0,2022.0,18:35,5.0,69,69388,2.0,2.0,1.0,3.0,Avenue des Frères Lumière,45.7470750317,4.859803319,4.0,FRERES LUMIERE (DES)                (AV),0.0,,2.0,2,2.0,1.0,(1),(1),1.0,, -1,1.0,0.0,5.0,30.0,751 407,B01,2.0,1.0,0.0,2.0,0.0,0.0,5.0,,,751 403,A01,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 016 228,1.0,1.0,1.0,2.0,1996.0,5.0,1.0,-1.0,-1.0,-1.0, -1,-1.0
202200035104,18.0,1.0,2022.0,18:35,5.0,69,69388,2.0,2.0,1.0,3.0,Avenue des Frères Lumière,45.7470750317,4.859803319,4.0,FRERES LUMIERE (DES)                (AV),0.0,,2.0,2,2.0,1.0,(1),(1),1.0,, -1,1.0,0.0,5.0,30.0,751 407,B01,2.0,1.0,0.0,2.0,0.0,0.0,5.0,,,751 403,A01,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 016 232,3.0,2.0,1.0,2.0,2002.0,2.0,1.0,-1.0,-1.0,-1.0, -1,-1.0
202200035104,18.0,1.0,2022.0,18:35,5.0,69,69388,2.0,2.0,1.0,3.0,Avenue des Frères Lumière,45.7470750317,4.859803319,4.0,FRERES LUMIERE (DES)                (AV),0.0,,2.0,2,2.0,1.0,(1),(1),1.0,, -1,1.0,0.0,5.0,30.0,751 407,B01,2.0,1.0,0.0,2.0,0.0,0.0,5.0,,,751 407,B01,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 016 234,1.0,1.0,4.0,2.0,1967.0,5.0,8.0,-1.0,-1.0,-1.0, -1,-1.0
202200035136,16.0,6.0,2022.0,17:30,1.0,69,69266,2.0,6.0,1.0,3.0,Rue Château Gaillard,45.77493,4.88826,4.0,CHATEAU GAILLARD     (Rue de),0.0,,2.0,2,0.0,1.0,(1),(1),1.0,, -1,1.0,0.0,1.0,50.0,751 345,B01,3.0,1.0,0.0,2.0,7.0,1.0,5.0,,,751 341,A01,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 016 152,1.0,1.0,1.0,1.0,1984.0,5.0,8.0,-1.0,-1.0,-1.0, -1,-1.0
202200035136,16.0,6.0,2022.0,17:30,1.0,69,69266,2.0,6.0,1.0,3.0,Rue Château Gaillard,45.77493,4.88826,4.0,CHATEAU GAILLARD     (Rue de),0.0,,2.0,2,0.0,1.0,(1),(1),1.0,, -1,1.0,0.0,1.0,50.0,751 345,B01,3.0,1.0,0.0,2.0,7.0,1.0,5.0,,,751 345,B01,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 016 157,1.0,1.0,4.0,2.0,2001.0,5.0,2.0,-1.0,-1.0,-1.0, -1,-1.0
202200035594,3.0,11.0,2022.0,12:25,1.0,69,69388,2.0,1.0,1.0,2.0,Rue Paul Cazeneuve,45.731491468,4.8599168658,4.0,PAUL CAZENEUVE                      (R ),0.0,,2.0,3,2.0,1.0,(1),(1),1.0,, -1,1.0,0.0,5.0,30.0,750 532,B01,2.0,1.0,0.0,2.0,2.0,1.0,5.0,,,750 532,B01,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 015 066,1.0,1.0,3.0,1.0,1979.0,0.0,2.0,-1.0,-1.0,-1.0, -1,-1.0
202200035594,3.0,11.0,2022.0,12:25,1.0,69,69388,2.0,1.0,1.0,2.0,Rue Paul Cazeneuve,45.731491468,4.8599168658,4.0,PAUL CAZENEUVE                      (R ),0.0,,2.0,3,2.0,1.0,(1),(1),1.0,, -1,1.0,0.0,5.0,30.0,750 532,B01,2.0,1.0,0.0,2.0,2.0,1.0,5.0,,,750 533,A01,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 015 067,1.0,1.0,1.0,1.0,1966.0,0.0,1.0,-1.0,-1.0,-1.0, -1,-1.0
202200035685,2.0,11.0,2022.0,08:15,1.0,69,69290,2.0,1.0,7.0,3.0,96ter Route d'Heyrieux,45.68502,4.94856,7.0,HEYRIEUX (D')                       (RO),0.0,,2.0,2,0.0,1.0,6,500,1.0,, -1,1.0,0.0,1.0,50.0,750 366,A01,1.0,1.0,0.0,2.0,1.0,2.0,0.0,,,750 366,A01,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 014 865,1.0,1.0,4.0,1.0,1987.0,5.0,2.0,-1.0,-1.0,0.0,0,-1.0
202200035685,2.0,11.0,2022.0,08:15,1.0,69,69290,2.0,1.0,7.0,3.0,96ter Route d'Heyrieux,45.68502,4.94856,7.0,HEYRIEUX (D')                       (RO),0.0,,2.0,2,0.0,1.0,6,500,1.0,, -1,1.0,0.0,1.0,50.0,750 366,A01,1.0,1.0,0.0,2.0,1.0,2.0,0.0,,,750 367,B01,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 014 866,1.0,1.0,1.0,1.0,1981.0,1.0,1.0,-1.0,-1.0,0.0,0,-1.0
202200035944,29.0,9.0,2022.0,09:20,1.0,69,69383,2.0,2.0,2.0,1.0,Cours Gambetta,45.75048,4.85704,4.0,GAMBETTA                            (CO),0.0,,1.0,2,2.0,1.0,(1),(1),1.0,, -1,2.0,0.0,1.0,30.0,749 869,Y01,2.0,1.0,0.0,2.0,8.0,19.0,0.0,,,749 868,A01,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 014 237,1.0,1.0,1.0,1.0,1975.0,0.0,1.0,-1.0,-1.0,0.0,0,-1.0
202200035944,29.0,9.0,2022.0,09:20,1.0,69,69383,2.0,2.0,2.0,1.0,Cours Gambetta,45.75048,4.85704,4.0,GAMBETTA                            (CO),0.0,,1.0,2,2.0,1.0,(1),(1),1.0,, -1,2.0,0.0,1.0,30.0,749 869,Y01,2.0,1.0,0.0,2.0,8.0,19.0,0.0,,,749 869,Y01,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 014 238,1.0,1.0,3.0,2.0,2000.0,0.0,0.0,-1.0,-1.0,0.0,0,-1.0
202200035962,29.0,9.0,2022.0,16:45,1.0,69,69091,2.0,1.0,1.0,5.0,Rue Edouard Idoux,45.5916,4.76291,4.0,EDOUART IDOUX ( R ),0.0,,2.0,2,0.0,1.0,(1),(1),1.0,, -1,1.0,0.0,1.0,50.0,749 837,C01,2.0,1.0,0.0,2.0,8.0,2.0,0.0,,,749 837,C01,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 014 189,1.0,1.0,4.0,1.0,2001.0,0.0,8.0,-1.0,-1.0,0.0,0,-1.0
202200035962,29.0,9.0,2022.0,16:45,1.0,69,69091,2.0,1.0,1.0,5.0,Rue Edouard Idoux,45.5916,4.76291,4.0,EDOUART IDOUX ( R ),0.0,,2.0,2,0.0,1.0,(1),(1),1.0,, -1,1.0,0.0,1.0,50.0,749 837,C01,2.0,1.0,0.0,2.0,8.0,2.0,0.0,,,749 838,B01,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 014 190,1.0,1.0,1.0,1.0,1958.0,0.0,1.0,-1.0,-1.0,0.0,0,-1.0
202200035962,29.0,9.0,2022.0,16:45,1.0,69,69091,2.0,1.0,1.0,5.0,Rue Edouard Idoux,45.5916,4.76291,4.0,EDOUART IDOUX ( R ),0.0,,2.0,2,0.0,1.0,(1),(1),1.0,, -1,1.0,0.0,1.0,50.0,749 837,C01,2.0,1.0,0.0,2.0,8.0,2.0,0.0,,,749 839,A01,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 014 191,1.0,1.0,-1.0,-1.0,,-1.0,-1.0,-1.0,-1.0,0.0,0,-1.0
202200036891,10.0,2.0,2022.0,13:45,1.0,69,69040,2.0,2.0,1.0,3.0,Avenue de Montlouis,45.7997,4.78654,4.0,,0.0,,2.0,2,0.0,1.0,(1),(1),1.0,,4,1.0,0.0,1.0,30.0,748 227,A01,1.0,1.0,0.0,2.0,8.0,2.0,5.0,,,748 225,B01,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 011 983,1.0,1.0,1.0,-1.0,,-1.0,-1.0,-1.0,-1.0,-1.0, -1,-1.0
202200036891,10.0,2.0,2022.0,13:45,1.0,69,69040,2.0,2.0,1.0,3.0,Avenue de Montlouis,45.7997,4.78654,4.0,,0.0,,2.0,2,0.0,1.0,(1),(1),1.0,,4,1.0,0.0,1.0,30.0,748 227,A01,1.0,1.0,0.0,2.0,8.0,2.0,5.0,,,748 227,A01,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 011 985,1.0,1.0,4.0,2.0,1974.0,3.0,0.0,-1.0,-1.0,0.0,0,-1.0
202200037064,16.0,6.0,2022.0,23:35,5.0,69,69259,2.0,1.0,1.0,3.0,Avenue Jean Cagne,45.6960673238,4.8717655416,4.0,JEAN CAGNE                          (AV),0.0,,2.0,2,1.0,1.0,(1),(1),1.0,, -1,1.0,0.0,1.0,50.0,747 902,B01,3.0,1.0,0.0,2.0,7.0,19.0,5.0,,,747 902,B01,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 011 559,1.0,1.0,4.0,1.0,1986.0,5.0,2.0,-1.0,-1.0,-1.0, -1,-1.0
202200037064,16.0,6.0,2022.0,23:35,5.0,69,69259,2.0,1.0,1.0,3.0,Avenue Jean Cagne,45.6960673238,4.8717655416,4.0,JEAN CAGNE                          (AV),0.0,,2.0,2,1.0,1.0,(1),(1),1.0,, -1,1.0,0.0,1.0,50.0,747 902,B01,3.0,1.0,0.0,2.0,7.0,19.0,5.0,,,747 903,A01,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 011 561,1.0,1.0,1.0,1.0,2003.0,0.0,1.0,-1.0,-1.0,-1.0, -1,-1.0
202200037614,26.0,10.0,2022.0,14:00,1.0,69,69004,1.0,9.0,7.0,3.0,Rue Aymé Chalus,45.907457,4.650607,3.0,76,0.0,,2.0,2,0.0,2.0,9,500,2.0,, -1,1.0,0.0,1.0,70.0,746 920,B01,3.0,1.0,0.0,2.0,1.0,9.0,5.0,,,746 920,B01,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 010 247,1.0,1.0,3.0,1.0,1953.0,5.0,2.0,6.0,9.0,0.0,0,-1.0
202200037614,26.0,10.0,2022.0,14:00,1.0,69,69004,1.0,9.0,7.0,3.0,Rue Aymé Chalus,45.907457,4.650607,3.0,76,0.0,,2.0,2,0.0,2.0,9,500,2.0,, -1,1.0,0.0,1.0,70.0,746 920,B01,3.0,1.0,0.0,2.0,1.0,9.0,5.0,,,746 921,A01,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 010 248,1.0,1.0,1.0,2.0,1967.0,0.0,1.0,-1.0,-1.0,0.0,0,-1.0
202200037777,15.0,5.0,2022.0,20:30,1.0,69,69149,2.0,3.0,1.0,2.0,Rue Pierre Sémard,45.7178598753,4.8148991168,4.0,PIERRE SEMARD                       (R ),0.0,,2.0,2,2.0,1.0,(1),(1),1.0,, -1,1.0,0.0,1.0,30.0,746 636,B01,1.0,1.0,0.0,2.0,0.0,0.0,0.0,,,746 636,B01,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 009 875,1.0,1.0,4.0,2.0,1963.0,9.0,8.0,-1.0,-1.0,0.0,0,-1.0
202200037777,15.0,5.0,2022.0,20:30,1.0,69,69149,2.0,3.0,1.0,2.0,Rue Pierre Sémard,45.7178598753,4.8148991168,4.0,PIERRE SEMARD                       (R ),0.0,,2.0,2,2.0,1.0,(1),(1),1.0,, -1,1.0,0.0,1.0,30.0,746 636,B01,1.0,1.0,0.0,2.0,0.0,0.0,0.0,,,746 637,Z01,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 009 876,1.0,1.0,1.0,-1.0,,-1.0,8.0,-1.0,-1.0,0.0,0,-1.0
202200037796,15.0,5.0,2022.0,08:30,1.0,69,69115,2.0,3.0,1.0,1.0,Rue de la Maladière,45.9785,4.71394,3.0,MALADIERE (rue de la),0.0,,2.0,2,0.0,2.0,0,400,1.0,, -1,1.0,0.0,1.0,30.0,746 596,B01,2.0,1.0,0.0,2.0,9.0,1.0,0.0,,,746 596,B01,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 009 818,1.0,1.0,4.0,1.0,1956.0,5.0,2.0,9.0,-1.0,0.0,0,-1.0
202200037796,15.0,5.0,2022.0,08:30,1.0,69,69115,2.0,3.0,1.0,1.0,Rue de la Maladière,45.9785,4.71394,3.0,MALADIERE (rue de la),0.0,,2.0,2,0.0,2.0,0,400,1.0,, -1,1.0,0.0,1.0,30.0,746 596,B01,2.0,1.0,0.0,2.0,9.0,1.0,0.0,,,746 597,A01,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 009 819,1.0,1.0,1.0,1.0,2004.0,5.0,1.0,-1.0,-1.0,0.0,0,-1.0
202200038552,23.0,8.0,2022.0,12:00,1.0,69,69389,2.0,1.0,1.0,3.0,Quai Arloing,45.77346,4.80932,4.0,,0.0,,1.0,2,2.0,1.0,(1),(1),1.0,, -1,1.0,0.0,1.0,50.0,745 226,B01,1.0,1.0,1.0,2.0,1.0,0.0,0.0,,,745 225,A01,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 008 011,1.0,1.0,1.0,1.0,1957.0,5.0,1.0,-1.0,-1.0,0.0,0,-1.0
202200038552,23.0,8.0,2022.0,12:00,1.0,69,69389,2.0,1.0,1.0,3.0,Quai Arloing,45.77346,4.80932,4.0,,0.0,,1.0,2,2.0,1.0,(1),(1),1.0,, -1,1.0,0.0,1.0,50.0,745 226,B01,1.0,1.0,1.0,2.0,1.0,0.0,0.0,,,745 226,B01,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 008 012,1.0,1.0,4.0,1.0,1959.0,1.0,2.0,-1.0,-1.0,0.0,0,-1.0
202200038802,13.0,7.0,2022.0,21:50,5.0,69,69382,2.0,2.0,1.0,2.0,Quai Jean Moulin,45.76367,4.83813,4.0,JEAN MOULIN                         (QU),0.0,,2.0,6,3.0,1.0,(1),(1),1.0,, -1,1.0,0.0,1.0,50.0,744 785,B01,2.0,1.0,0.0,2.0,4.0,2.0,5.0,,,744 779,A01,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 007 378,1.0,1.0,1.0,1.0,2000.0,5.0,8.0,-1.0,-1.0,-1.0, -1,-1.0
202200038802,13.0,7.0,2022.0,21:50,5.0,69,69382,2.0,2.0,1.0,2.0,Quai Jean Moulin,45.76367,4.83813,4.0,JEAN MOULIN                         (QU),0.0,,2.0,6,3.0,1.0,(1),(1),1.0,, -1,1.0,0.0,1.0,50.0,744 785,B01,2.0,1.0,0.0,2.0,4.0,2.0,5.0,,,744 785,B01,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 007 385,1.0,1.0,3.0,1.0,1998.0,4.0,2.0,-1.0,-1.0,-1.0, -1,-1.0
202200038854,23.0,8.0,2022.0,18:30,2.0,69,69268,1.0,3.0,1.0,3.0,Chemin des Eclapons,45.651353,4.762155,3.0,36,-1.0,,2.0,2,0.0,2.0,8,800,1.0,, -1,1.0,0.0,1.0,70.0,744 686,B01,3.0,1.0,0.0,2.0,3.0,15.0,5.0,,,744 684,A01,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 007 254,1.0,1.0,1.0,1.0,1976.0,1.0,1.0,-1.0,-1.0,0.0,0,-1.0
202200038854,23.0,8.0,2022.0,18:30,2.0,69,69268,1.0,3.0,1.0,3.0,Chemin des Eclapons,45.651353,4.762155,3.0,36,-1.0,,2.0,2,0.0,2.0,8,800,1.0,, -1,1.0,0.0,1.0,70.0,744 686,B01,3.0,1.0,0.0,2.0,3.0,15.0,5.0,,,744 686,B01,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 007 259,1.0,1.0,3.0,1.0,1966.0,0.0,2.0,-1.0,-1.0,0.0,0,-1.0
202200038863,23.0,8.0,2022.0,17:20,1.0,69,69064,2.0,1.0,1.0,3.0,Rue nationale,45.457207,4.756715,3.0,386,0.0,D,2.0,2,0.0,1.0,41,800,1.0,, -1,1.0,0.0,8.0,30.0,744 668,A01,2.0,1.0,0.0,2.0,1.0,19.0,5.0,,,744 667,B01,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 007 229,1.0,1.0,1.0,1.0,2003.0,0.0,1.0,-1.0,-1.0,0.0,0,-1.0
202200038863,23.0,8.0,2022.0,17:20,1.0,69,69064,2.0,1.0,1.0,3.0,Rue nationale,45.457207,4.756715,3.0,386,0.0,D,2.0,2,0.0,1.0,41,800,1.0,, -1,1.0,0.0,8.0,30.0,744 668,A01,2.0,1.0,0.0,2.0,1.0,19.0,5.0,,,744 668,A01,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 007 231,1.0,1.0,4.0,1.0,2006.0,0.0,0.0,-1.0,-1.0,0.0,0,-1.0
202200039005,22.0,8.0,2022.0,08:19,1.0,69,69259,2.0,6.0,1.0,3.0,Boulevard Urbain Est,45.6882,4.89129,4.0,URBAIN EST                              ,0.0,,2.0,2,2.0,1.0,(1),(1),2.0,, -1,1.0,9.0,8.0,50.0,744 404,B01,3.0,1.0,0.0,2.0,1.0,26.0,5.0,,,744 404,B01,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 006 895,1.0,1.0,4.0,1.0,1967.0,1.0,8.0,-1.0,-1.0,-1.0, -1,-1.0
202200039005,22.0,8.0,2022.0,08:19,1.0,69,69259,2.0,6.0,1.0,3.0,Boulevard Urbain Est,45.6882,4.89129,4.0,URBAIN EST                              ,0.0,,2.0,2,2.0,1.0,(1),(1),2.0,, -1,1.0,9.0,8.0,50.0,744 404,B01,3.0,1.0,0.0,2.0,1.0,26.0,5.0,,,744 407,A01,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 006 900,1.0,1.0,1.0,1.0,1967.0,4.0,1.0,-1.0,-1.0,-1.0, -1,-1.0
202200039153,6.0,4.0,2022.0,17:50,1.0,69,69388,2.0,2.0,1.0,3.0,Rue Feuillat,45.74334,4.87426,4.0,FEUILLAT                            (R ),0.0,,1.0,1,2.0,1.0,(1),(1),1.0,, -1,1.0,0.0,1.0,50.0,744 155,B01,3.0,1.0,0.0,2.0,0.0,0.0,0.0,,,744 153,A01,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 006 559,1.0,1.0,1.0,1.0,1971.0,0.0,2.0,-1.0,-1.0,0.0,0,-1.0
202200039153,6.0,4.0,2022.0,17:50,1.0,69,69388,2.0,2.0,1.0,3.0,Rue Feuillat,45.74334,4.87426,4.0,FEUILLAT                            (R ),0.0,,1.0,1,2.0,1.0,(1),(1),1.0,, -1,1.0,0.0,1.0,50.0,744 155,B01,3.0,1.0,0.0,2.0,0.0,0.0,0.0,,,744 155,B01,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 006 562,1.0,1.0,4.0,1.0,2001.0,0.0,8.0,-1.0,-1.0,0.0,0,-1.0
202200039154,6.0,4.0,2022.0,21:45,5.0,69,69382,2.0,1.0,1.0,3.0,2 Cours Charlemagne,45.74748,4.82497,4.0,,0.0,,1.0,0,1.0,1.0,(1),(1),1.0,, -1,1.0,0.0,5.0,30.0,744 152,B01,2.0,1.0,1.0,0.0,3.0,18.0,5.0,,,744 150,A01,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 006 556,1.0,1.0,1.0,-1.0,,-1.0,-1.0,-1.0,-1.0,-1.0, -1,-1.0
202200039154,6.0,4.0,2022.0,21:45,5.0,69,69382,2.0,1.0,1.0,3.0,2 Cours Charlemagne,45.74748,4.82497,4.0,,0.0,,1.0,0,1.0,1.0,(1),(1),1.0,, -1,1.0,0.0,5.0,30.0,744 152,B01,2.0,1.0,1.0,0.0,3.0,18.0,5.0,,,744 152,B01,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 006 558,1.0,1.0,4.0,1.0,1961.0,0.0,2.0,-1.0,-1.0,-1.0, -1,-1.0
202200039429,1.0,11.0,2022.0,01:10,5.0,69,69386,2.0,2.0,3.0,1.0,Boulevard Jules Favre,45.763841273,4.8581850529,4.0,JULES FAVRE                         (BD),0.0,,1.0,2,3.0,1.0,(1),(1),1.0,, -1,2.0,0.0,1.0,50.0,743 674,A01,0.0,1.0,0.0,2.0,8.0,1.0,0.0,,,743 673,B01,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 005 926,1.0,1.0,1.0,1.0,2002.0,0.0,1.0,-1.0,-1.0,0.0,0,-1.0
202200039429,1.0,11.0,2022.0,01:10,5.0,69,69386,2.0,2.0,3.0,1.0,Boulevard Jules Favre,45.763841273,4.8581850529,4.0,JULES FAVRE                         (BD),0.0,,1.0,2,3.0,1.0,(1),(1),1.0,, -1,2.0,0.0,1.0,50.0,743 674,A01,0.0,1.0,0.0,2.0,8.0,1.0,0.0,,,743 674,A01,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 005 927,1.0,1.0,4.0,1.0,1996.0,0.0,8.0,-1.0,-1.0,0.0,0,-1.0
202200039456,25.0,3.0,2022.0,17:20,1.0,69,69092,2.0,1.0,1.0,6.0,Rue du Stade Pierre Montmartin,46.00202,4.71636,4.0,MONTMARTIN (rue du Stade),0.0,,2.0,2,0.0,2.0,(1),(1),1.0,, -1,1.0,0.0,1.0,50.0,743 613,A01,2.0,1.0,0.0,0.0,0.0,1.0,5.0,,,743 613,A01,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 005 849,1.0,1.0,4.0,2.0,2009.0,5.0,8.0,0.0,-1.0,-1.0, -1,-1.0
